CitraBatik/1-1.jpg,21136.5,0.666666667,0,0,15.16666667,13.83333333,0,0,0,0,0,0,0,0,0,0,5127,0,0,0,7264.166667,1512.666667,0,0,0,0,0,0,0,0,0,0,47.5,0,0,0,4101.166667,642.8333333,0,0,38.66666667,70,0.333333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,4.333333333,24.83333333,0,0,0,0,0,0,28958,1619.333333,661,362.3333333,266,192.3333333,168.6666667,152.8333333,141,489.6666667,160.1666667,159,204.8333333,272,392.6666667,710.5,1725,3364.666667,0.017683895,0.016471719,0.018142416,0.016312943,416.0812437,586.7722729,364.9409983,656.1509408,0.785690941,0.697825997,0.812027928,0.66209733,12.6466871,12.83385792,12.57511023,12.88077293
CitraBatik/1-10.jpg,22071.33333,0.333333333,0,0,4.666666667,7.333333333,0,0,0,0,0,0,0,0,0,0,4230.333333,0.333333333,0,0,5918,2096.5,0,0,0,0,0,0,0,0,0,0,44.83333333,0,0,0,4430.333333,959.8333333,0,0,49.5,126.3333333,1.333333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,8,50.33333333,0.333333333,0,0,0,0,0,29166.33333,1612.333333,621.5,319.3333333,223.3333333,173,126,114.5,121.8333333,455.5,114.6666667,148.3333333,157.8333333,239,342.6666667,623,1680.5,3760.333333,0.014709695,0.013827529,0.015218471,0.01378571,536.8339149,743.2661453,430.6421637,777.6685662,0.754991797,0.660793992,0.803390334,0.645093252,12.98417269,13.15236922,12.87416792,13.1691964
CitraBatik/1-100.jpg,22514.33333,0.666666667,0,0,5,12.66666667,0,0,0,0,0,0,0,0,0,0,4286.166667,3.333333333,0,0,6425.666667,2298.333333,0,0,0,0,0,0,0,0,0,0,27.33333333,0,0,0,3501.166667,745.6666667,0,0,32.16666667,125.3333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.16666667,0,0,0,0,0,0,29033.5,1527.333333,615.8333333,317,202.3333333,151.6666667,138.5,102.5,96.33333333,442.8333333,112.6666667,121.5,156.8333333,222.3333333,329.3333333,632.5,1698.5,4098.5,0.014666488,0.013756042,0.015159241,0.013639609,492.7592112,701.8578332,415.952995,745.1942963,0.760824867,0.659364564,0.79803479,0.63833171,12.92944591,13.11126972,12.83901107,13.13778891
CitraBatik/1-101.jpg,22488.16667,2.5,0,0,7.166666667,16.16666667,0,0,0,0,0,0,0,0,0,0,4144.333333,1,0,0,6547.833333,2291.5,0,0,0,0,0,0,0,0,0,0,26.83333333,0,0,0,3514.166667,774.3333333,0,0,30.33333333,129.1666667,1.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22.83333333,0,0,0,0,0,0,29056.66667,1569.166667,603.3333333,320.3333333,227.1666667,152,117.6666667,116.3333333,101.1666667,437.3333333,116.5,125.3333333,158.5,207.3333333,335.6666667,642.8333333,1671,4041.666667,0.014589244,0.013687405,0.015102428,0.013618969,494.3426419,708.9473768,418.0266667,744.6205539,0.760742825,0.656913896,0.797665998,0.639649068,12.93798147,13.11989676,12.84569786,13.13998715
CitraBatik/1-102.jpg,22151.33333,1,0,0,6.833333333,12.66666667,0,0,0,0,0,0,0,0,0,0,4229.166667,1.333333333,0,0,6859.166667,2327.333333,0,0,0,0,0,0,0,0,0,0,22.83333333,0,0,0,3401.333333,807,0,0,29,127,1.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,1.5,20.83333333,0,0,0,0,0,0,29170.66667,1549.166667,612.1666667,316.3333333,211.1666667,162.3333333,128.6666667,110.5,107.8333333,439.6666667,112.6666667,135.5,160.3333333,234.1666667,321,651.6666667,1683.166667,3893,0.014613828,0.013696186,0.015131846,0.013625271,493.1293531,701.8928791,413.0223726,738.0182761,0.759646161,0.657926612,0.798692569,0.640320923,12.93252756,13.11366424,12.83546366,13.13377615
CitraBatik/1-103.jpg,21920.33333,1.166666667,0,0,5.166666667,18.33333333,0,0,0,0,0,0,0,0,0,0,4296.833333,1,0,0,7114.166667,2279,0,0,0,0,0,0,0,0,0,0,26.66666667,0,0,0,3355,811.1666667,0,0,24.5,117,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,27,0.333333333,0,0,0,0,0,29066.66667,1584.166667,593.1666667,321.5,220,148.1666667,133,114.6666667,104.6666667,441.8333333,106,136.3333333,159.6666667,213.1666667,323.1666667,641,1738,3954.833333,0.014650606,0.013738874,0.015163278,0.013640741,488.570217,694.9927448,408.214127,733.6282484,0.760688808,0.659611723,0.800049396,0.64068883,12.92256553,13.10433254,12.82628837,13.12782899
CitraBatik/1-104.jpg,21945,0.666666667,0,0,3,11.5,0,0,0,0,0,0,0,0,0,0,4213.833333,1,0,0,7044.166667,2312.166667,0,0,0,0,0,0,0,0,0,0,24.66666667,0,0,0,3480.666667,813.5,0,0,27.16666667,104.1666667,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.16666667,0,0,0,0,0,0,29086.33333,1563.166667,606.5,329,215.1666667,162.6666667,131.5,112.3333333,101,450.1666667,115.8333333,135.1666667,162.5,225.1666667,337.6666667,609.5,1685.666667,3970.666667,0.01479826,0.013855422,0.01526486,0.01374872,479.0487563,686.31712,408.3493609,724.5919933,0.763332979,0.660950669,0.798298145,0.642040333,12.89866511,13.08423395,12.81202853,13.10703298
CitraBatik/1-105.jpg,21800.16667,1.5,0,0,3.5,4.166666667,0,0,0,0,0,0,0,0,0,0,4192.5,1.666666667,0,0,7042.166667,2373.666667,0,0,0,0,0,0,0,0,0,0,32.33333333,0,0,0,3574.166667,821,0,0,28,106.5,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,16,0,0,0,0,0,0,29107.83333,1552.666667,627.1666667,329.5,215.5,163.3333333,126,105.1666667,111.8333333,462.1666667,118,127,165.8333333,225.6666667,326.3333333,658.5,1647.666667,3929.833333,0.014898299,0.013915331,0.015361005,0.013811849,468.1510726,679.0271798,400.3767669,710.6164284,0.766602037,0.661491475,0.800377279,0.645743178,12.87980366,13.07127359,12.79575852,13.09161544
CitraBatik/1-106.jpg,22138.16667,0.5,0,0,3.5,5,0,0,0,0,0,0,0,0,0,0,6078.5,2.666666667,0,0,7212,1643,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2356.833333,463.6666667,0,0,10.33333333,61.66666667,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.5,0,0,0,0,0,0,29108.83333,1607,639.6666667,332.5,219.5,174.3333333,148.6666667,124.6666667,124.6666667,459.3333333,124.1666667,137.5,175,251.6666667,350.3333333,664.6666667,1776.833333,3580.666667,0.016361401,0.015085065,0.016643069,0.014959812,374.5958013,559.1888611,354.700944,592.4394919,0.782035458,0.674683194,0.793577443,0.655339713,12.65492996,12.87634144,12.61690116,12.90104551
CitraBatik/1-107.jpg,21974.5,1.833333333,0,0,4,4.166666667,0,0,0,0,0,0,0,0,0,0,6031.833333,1,0,0,7253.166667,1760.666667,0,0,0,0,0,0,0,0,0,0,10.83333333,0,0,0,2387.5,487.8333333,0,0,4.666666667,66.83333333,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,9,0,0,0,0,0,0,28967.5,1628.5,626.5,341.5,232.6666667,178.8333333,133.1666667,112,103.6666667,463.6666667,109.1666667,138,167.6666667,235,348.1666667,655.6666667,1767.166667,3791.166667,0.016142604,0.014889772,0.016446843,0.01477145,377.4878088,561.8184401,348.5751295,600.2366726,0.782694812,0.676664247,0.799346075,0.654553523,12.67014435,12.89006727,12.62245974,12.91809857
